entry_time,exit_time,p0,avg_entry,exit_price,pnl,pnl_pct,hold_bars,reason
2021-01-01 00:00:00+00:00,2021-01-01 01:38:00+00:00,736.42,733.0132940728904,747.6735599543482,29.20328807407418,0.01796102000000006,99,take_profit
2021-01-01 01:39:00+00:00,2021-01-02 12:45:00+00:00,748.18,737.1451037346953,751.8880058093893,110.41591221930685,0.017961020000000105,2107,take_profit
2021-01-02 12:46:00+00:00,2021-01-02 13:17:00+00:00,754.61,751.1191464657993,766.1415293951153,29.611022046757853,0.017961019999999894,32,take_profit
2021-01-02 13:18:00+00:00,2021-01-02 16:08:00+00:00,766.07,759.1129372077307,774.2951959518854,60.54500886304095,0.017961020000000077,171,take_profit
2021-01-02 16:09:00+00:00,2021-01-02 17:01:00+00:00,772.69,769.1155077227422,784.4978178771971,29.87430730098572,0.017961020000000178,53,take_profit
2021-01-02 17:02:00+00:00,2021-01-03 05:11:00+00:00,783.92,772.3579749788853,787.8051344784631,112.95299639517452,0.017961019999999706,730,take_profit
2021-01-03 05:12:00+00:00,2021-01-03 06:20:00+00:00,785.98,785.98,801.6996,9.315126079068932,0.017961020000000074,69,take_profit
2021-01-03 06:21:00+00:00,2021-01-03 08:40:00+00:00,800.16,796.4584304953207,812.3875991052272,30.318613221486885,0.017961019999999935,140,take_profit
2021-01-03 08:41:00+00:00,2021-01-03 10:52:00+00:00,812.73,812.73,828.9846,9.350719198281467,0.01796101999999995,132,take_profit
2021-01-03 10:53:00+00:00,2021-01-03 13:22:00+00:00,827.94,827.94,844.4988000000001,9.359116621008297,0.017961020000000126,150,take_profit
2021-01-03 13:23:00+00:00,2021-01-03 13:37:00+00:00,844.65,844.65,861.543,9.367521585048962,0.017961020000000227,15,take_profit
2021-01-03 13:38:00+00:00,2021-01-03 13:43:00+00:00,865.03,865.03,882.3306,9.375934097175787,0.017961019999999942,6,take_profit
2021-01-03 13:44:00+00:00,2021-01-03 14:23:00+00:00,879.09,871.10654635992,888.5286772871184,62.214792421703805,0.017961019999999793,40,take_profit
2021-01-03 14:24:00+00:00,2021-01-03 14:29:00+00:00,890.94,890.94,908.7588000000001,9.440226220716795,0.017961019999999942,6,take_profit
2021-01-03 14:30:00+00:00,2021-01-03 14:36:00+00:00,906.63,902.4358963706915,920.4846142981053,30.725785682319156,0.017961019999999966,7,take_profit
2021-01-03 14:37:00+00:00,2021-01-03 16:00:00+00:00,917.46,903.9283954027558,922.0069633108109,116.17238600539804,0.017961019999999984,84,take_profit
2021-01-03 16:01:00+00:00,2021-01-03 16:05:00+00:00,929.98,929.98,948.5796,9.580626075296891,0.017961019999999998,5,take_profit
2021-01-03 16:06:00+00:00,2021-01-03 16:24:00+00:00,948.76,944.3710014456365,963.2584214745492,31.182755223175036,0.017961020000000008,19,take_profit
2021-01-03 16:25:00+00:00,2021-01-03 20:27:00+00:00,970.01,941.1139338470338,959.9362125239744,161.21333182701892,0.017961019999999772,243,take_profit
2021-01-03 20:28:00+00:00,2021-01-03 22:17:00+00:00,957.24,944.2909663239614,963.1767856504406,108.68372763805473,0.01796101999999997,110,take_profit
2021-01-03 22:18:00+00:00,2021-01-03 22:29:00+00:00,965.09,965.09,984.3918000000001,9.859614994785147,0.017961020000000206,12,take_profit
2021-01-03 22:30:00+00:00,2021-01-03 22:45:00+00:00,981.33,976.7903314311801,996.3261380598037,32.09080059703683,0.01796101999999979,16,take_profit
2021-01-03 22:46:00+00:00,2021-01-03 23:41:00+00:00,992.71,983.6947066136075,1003.3686007458797,65.61535780499753,0.01796102000000008,56,take_profit
2021-01-03 23:42:00+00:00,2021-01-04 03:47:00+00:00,1007.29,992.4334940000018,1012.2821638800019,122.05581534979956,0.01796101999999999,246,take_profit
2021-01-04 03:48:00+00:00,2021-01-04 04:01:00+00:00,1011.8,1007.119376093738,1027.2617636156128,32.73257781975781,0.017961020000000223,14,take_profit
2021-01-04 04:02:00+00:00,2021-01-04 05:16:00+00:00,1027.8,1018.4660368662206,1038.8353576035452,66.92758564962696,0.01796102000000008,75,take_profit
2021-01-04 05:17:00+00:00,2021-01-04 05:29:00+00:00,1040.0,1040.0,1060.8,10.155326801644264,0.017961019999999814,13,take_profit
2021-01-04 05:30:00+00:00,2021-01-04 05:50:00+00:00,1061.0,1056.0917750894014,1077.2136105911895,33.0532751594958,0.017961020000000185,21,take_profit
2021-01-04 05:51:00+00:00,2021-01-04 06:20:00+00:00,1076.51,1076.51,1098.0402,10.194130329844256,0.017961020000000147,30,take_profit
2021-01-04 06:21:00+00:00,2021-01-04 06:24:00+00:00,1097.0,1097.0,1118.94,10.203285178781016,0.017961019999999994,4,take_profit
2021-01-04 06:25:00+00:00,2021-01-04 06:36:00+00:00,1123.2,1118.0040356083086,1140.3641163204747,33.209368751229476,0.017961020000000046,12,take_profit
2021-01-04 06:37:00+00:00,2021-01-05 00:33:00+00:00,1145.65,1090.0768796518855,1111.8784172449232,194.75490452736267,0.017961019999999623,1077,take_profit
2021-01-05 00:34:00+00:00,2021-01-05 00:44:00+00:00,1110.98,1105.840565776459,1127.9573770919883,33.87509938554513,0.0179610200000003,11,take_profit
2021-01-05 00:45:00+00:00,2021-01-05 22:39:00+00:00,1131.09,1089.2049865334811,1110.9890862641507,186.895836767957,0.017961019999999918,1315,take_profit
2021-01-05 22:40:00+00:00,2021-01-06 04:24:00+00:00,1110.44,1094.0621361051556,1115.9433788272586,130.13737413994022,0.01796101999999997,345,take_profit
2021-01-06 04:25:00+00:00,2021-01-06 04:28:00+00:00,1117.85,1112.6787849045118,1134.932360602602,34.89986703285331,0.017961020000000074,4,take_profit
2021-01-06 04:29:00+00:00,2021-01-06 11:08:00+00:00,1135.0,1118.2599010116273,1140.62509903186,131.95434175050832,0.017961019999999724,400,take_profit
2021-01-06 11:09:00+00:00,2021-01-06 15:34:00+00:00,1145.53,1130.033879333383,1152.6345569200507,121.15459154136079,0.017961020000000206,266,take_profit
2021-01-06 15:35:00+00:00,2021-01-06 16:04:00+00:00,1153.17,1147.8353932892032,1170.7921011549872,35.74094742922807,0.017961019999999887,30,take_profit
2021-01-06 16:05:00+00:00,2021-01-06 16:26:00+00:00,1177.04,1166.3507141788443,1189.6777284624213,73.0787331642623,0.01796102000000016,22,take_profit
2021-01-06 16:27:00+00:00,2021-01-06 17:26:00+00:00,1184.82,1168.792385107137,1192.1682328092797,123.4539435670822,0.017961019999999918,60,take_profit
2021-01-06 17:27:00+00:00,2021-01-06 20:49:00+00:00,1192.43,1169.0733377965296,1192.4548045524602,156.21291987307268,0.01796102000000023,203,take_profit
2021-01-06 20:50:00+00:00,2021-01-06 23:56:00+00:00,1193.74,1182.899053170541,1206.557034233952,75.1788906792226,0.017961020000000067,187,take_profit
2021-01-06 23:57:00+00:00,2021-01-07 03:26:00+00:00,1208.35,1192.004083779991,1215.8441654555909,127.00179827265401,0.017961020000000136,210,take_profit
2021-01-07 03:27:00+00:00,2021-01-07 12:57:00+00:00,1215.89,1197.9568555427559,1221.915992653611,141.24384485782412,0.01796102000000024,571,take_profit
2021-01-07 12:58:00+00:00,2021-01-07 15:38:00+00:00,1222.92,1217.2627272312259,1241.6079817758505,37.87836843431478,0.01796101999999998,161,take_profit
2021-01-07 15:39:00+00:00,2021-01-07 16:11:00+00:00,1240.43,1240.43,1265.2386000000001,11.682262124948124,0.017961020000000077,33,take_profit
2021-01-07 16:12:00+00:00,2021-01-07 18:13:00+00:00,1262.27,1256.430692688123,1281.5593065418855,38.02310177145,0.017961019999999852,122,take_profit
2021-01-07 18:14:00+00:00,2021-01-07 21:39:00+00:00,1277.45,1239.3954647816968,1264.1833740773307,196.57759165609968,0.017961020000000005,206,take_profit
2021-01-07 21:40:00+00:00,2021-01-08 10:37:00+00:00,1264.32,1217.5013912014174,1241.8514190254457,212.93925794375718,0.017961019999999602,778,take_profit
2021-01-08 10:38:00+00:00,2021-01-08 10:47:00+00:00,1240.65,1240.65,1265.4630000000002,12.094667093000567,0.017961019999999946,10,take_profit
2021-01-08 10:48:00+00:00,2021-01-08 12:28:00+00:00,1265.85,1248.7262543575139,1273.7007794446642,134.77488642577737,0.017961020000000105,101,take_profit
2021-01-08 12:29:00+00:00,2021-01-09 20:29:00+00:00,1271.05,1233.1861172732986,1257.8498396187645,204.95343014939135,0.017961019999999495,1921,take_profit
2021-01-09 20:30:00+00:00,2021-01-09 21:10:00+00:00,1257.11,1257.11,1282.2522,12.410622075306833,0.017961020000000064,41,take_profit
2021-01-09 21:11:00+00:00,2021-01-09 22:08:00+00:00,1282.24,1270.595340641509,1296.0072474543392,82.35171751815233,0.01796102,58,take_profit
2021-01-09 22:09:00+00:00,2021-01-10 01:11:00+00:00,1297.3,1279.7508154820894,1305.3458317917311,139.11905484577073,0.017961020000000077,183,take_profit
2021-01-10 01:12:00+00:00,2021-01-10 01:37:00+00:00,1306.11,1306.1099999999997,1332.2321999999997,12.620659495464338,0.017961020000000005,26,take_profit
2021-01-10 01:38:00+00:00,2021-01-10 07:52:00+00:00,1333.26,1315.2243677250062,1341.5288550795065,140.63619420364103,0.017961020000000157,375,take_profit
2021-01-10 07:53:00+00:00,2021-01-16 16:12:00+00:00,1344.16,1270.7457217144113,1296.1606361486995,247.98339347608453,0.017961020000000123,9140,take_profit
2021-01-16 16:13:00+00:00,2021-01-19 00:02:00+00:00,1284.59,1246.3227680957527,1271.2492234576678,217.59991662695575,0.017961019999999765,3350,take_profit
2021-01-19 00:03:00+00:00,2021-01-19 01:21:00+00:00,1271.97,1260.4186076208664,1285.6269797732837,87.35471498851166,0.017961019999999696,79,take_profit
2021-01-19 01:22:00+00:00,2021-01-19 01:30:00+00:00,1288.33,1288.33,1314.0965999999999,13.25485851255712,0.017961019999999946,9,take_profit
2021-01-19 01:31:00+00:00,2021-01-19 02:53:00+00:00,1313.86,1313.86,1340.1372,13.266762051499313,0.017961020000000126,83,take_profit
2021-01-19 02:54:00+00:00,2021-01-19 07:48:00+00:00,1341.4,1321.6157103233456,1348.0480245298127,162.78673514152615,0.017961020000000376,295,take_profit
2021-01-19 07:49:00+00:00,2021-01-19 08:21:00+00:00,1359.9,1359.9,1387.0980000000002,13.42486707070691,0.017961019999999998,33,take_profit
2021-01-19 08:22:00+00:00,2021-01-19 11:37:00+00:00,1387.12,1374.522873183374,1402.0133306470416,89.08182474795649,0.017961019999999977,196,take_profit
2021-01-19 11:38:00+00:00,2021-01-19 12:00:00+00:00,1407.35,1407.35,1435.4969999999998,13.516923307801335,0.017961019999999973,23,take_profit
2021-01-19 12:01:00+00:00,2021-01-24 23:19:00+00:00,1435.16,1356.7755549753413,1383.9110660748481,262.96488294688606,0.017961019999999973,7879,take_profit
2021-01-24 23:20:00+00:00,2021-01-25 00:09:00+00:00,1385.0,1378.5929392071826,1406.1647979913262,44.762449873342575,0.017961019999999873,50,take_profit
2021-01-25 00:10:00+00:00,2021-01-25 00:23:00+00:00,1406.82,1406.8199999999997,1434.9563999999998,13.805417033261392,0.01796102,14,take_profit
2021-01-25 00:24:00+00:00,2021-01-25 00:46:00+00:00,1433.01,1433.01,1461.6702,13.817815001833537,0.01796102000000001,23,take_profit
2021-01-25 00:47:00+00:00,2021-01-29 14:00:00+00:00,1455.95,1402.0352051060677,1430.0759092081892,247.4073423122918,0.01796102000000012,6554,take_profit
2021-01-29 14:01:00+00:00,2021-02-02 07:03:00+00:00,1432.29,1389.6228660629977,1417.4153233842576,235.56000348717134,0.017961020000000064,5343,take_profit
2021-02-02 07:04:00+00:00,2021-02-02 08:54:00+00:00,1417.35,1410.7932869207943,1439.0091526592103,46.384263318439025,0.017961019999999935,111,take_profit
2021-02-02 08:55:00+00:00,2021-02-02 16:28:00+00:00,1444.74,1425.196325568175,1453.7002520795386,159.26911182251388,0.01796101999999988,454,take_profit
2021-02-02 16:29:00+00:00,2021-02-02 16:37:00+00:00,1459.4,1459.4,1488.5880000000002,14.448640631475087,0.01796102000000011,9,take_profit
2021-02-02 16:38:00+00:00,2021-02-02 19:55:00+00:00,1489.37,1475.8442900636728,1505.3611758649463,95.87515956770494,0.01796101999999989,198,take_profit
2021-02-02 19:56:00+00:00,2021-02-02 20:08:00+00:00,1507.02,1507.0199999999998,1537.1603999999998,14.547717030567583,0.017961019999999887,13,take_profit
2021-02-02 20:09:00+00:00,2021-02-02 22:28:00+00:00,1535.87,1515.0935673895606,1545.395438737352,162.1100353959955,0.017961020000000143,140,take_profit
2021-02-02 22:29:00+00:00,2021-02-03 04:08:00+00:00,1540.61,1519.7694471902118,1550.164836134016,163.73086034662083,0.017961020000000234,340,take_profit
2021-02-03 04:09:00+00:00,2021-02-03 13:28:00+00:00,1554.53,1531.6022589600045,1562.2343041392046,182.0917227296868,0.017961019999999987,560,take_profit
2021-02-03 13:29:00+00:00,2021-02-03 15:21:00+00:00,1559.7,1545.5355883442735,1576.446300111159,99.55669082533313,0.017961019999999973,113,take_profit
2021-02-03 15:22:00+00:00,2021-02-03 16:04:00+00:00,1579.37,1579.37,1610.9574,15.106338004098802,0.017961020000000067,43,take_profit
2021-02-03 16:05:00+00:00,2021-02-03 17:17:00+00:00,1609.16,1594.546417477766,1626.4373458273215,100.2393653193667,0.017961020000000077,73,take_profit
2021-02-03 17:18:00+00:00,2021-02-03 21:36:00+00:00,1624.25,1609.4993776804424,1641.6893652340514,100.83616499141499,0.017961019999999894,259,take_profit
2021-02-03 21:37:00+00:00,2021-02-03 23:56:00+00:00,1644.0,1636.3947957087425,1669.1226916229175,49.754895351008145,0.017961020000000195,140,take_profit
2021-02-03 23:57:00+00:00,2021-02-04 06:32:00+00:00,1664.51,1649.3937565909644,1682.3816317227836,101.73274584205774,0.017961019999999907,396,take_profit
2021-02-04 06:33:00+00:00,2021-02-05 13:44:00+00:00,1682.79,1646.6061704127005,1679.5382938209546,224.0011145673925,0.01796102000000019,1872,take_profit
2021-02-05 13:45:00+00:00,2021-02-05 13:55:00+00:00,1685.92,1685.9200000000003,1719.6384000000003,15.637688399720332,0.01796102000000012,11,take_profit
2021-02-05 13:56:00+00:00,2021-02-05 16:03:00+00:00,1715.57,1715.57,1749.8814,15.651731841425317,0.017961020000000036,128,take_profit
2021-02-05 16:04:00+00:00,2021-02-08 15:23:00+00:00,1756.5,1691.4556391145354,1725.2847518968263,280.24353900799906,0.017961019999999873,4280,take_profit
2021-02-08 15:24:00+00:00,2021-02-08 16:03:00+00:00,1726.0,1725.9999999999998,1760.5199999999998,15.917460885306923,0.017961020000000046,40,take_profit
2021-02-08 16:04:00+00:00,2021-02-09 08:04:00+00:00,1763.41,1737.401490786708,1772.1495206024424,195.31152207325613,0.017961020000000185,961,take_profit
2021-02-09 08:05:00+00:00,2021-02-09 09:08:00+00:00,1778.63,1778.63,1814.2026,16.107155284681653,0.01796101999999983,64,take_profit
2021-02-09 09:09:00+00:00,2021-02-10 02:18:00+00:00,1814.05,1778.517387544589,1814.0877352954808,224.86674877324913,0.017961020000000123,1030,take_profit
2021-02-10 02:19:00+00:00,2021-02-10 06:10:00+00:00,1812.94,1788.4155117706773,1824.1838220060908,181.7356584941699,0.017961019999999963,232,take_profit
2021-02-10 06:11:00+00:00,2021-02-11 13:21:00+00:00,1820.74,1781.5899302451405,1817.2217288500433,239.24135176926575,0.017961020000000005,1792,take_profit
2021-02-11 13:22:00+00:00,2021-02-12 16:58:00+00:00,1811.0,1784.289586548068,1819.9753782790294,204.74950146274568,0.017961020000000057,1657,take_profit
2021-02-12 16:59:00+00:00,2021-02-12 20:03:00+00:00,1819.66,1819.6600000000003,1856.0532000000003,16.885496459777187,0.017961020000000046,185,take_profit
2021-02-12 20:04:00+00:00,2021-02-17 12:30:00+00:00,1856.62,1801.3123079752581,1837.3385541347634,283.3051459567723,0.017961020000000067,6747,take_profit
2021-02-17 12:31:00+00:00,2021-02-17 21:59:00+00:00,1833.64,1816.9878029182496,1853.3275589766147,113.73184633273286,0.017961019999999904,569,take_profit
2021-02-17 22:00:00+00:00,2021-02-18 01:06:00+00:00,1852.99,1844.4180003043446,1881.3063603104315,56.11792270009255,0.017961020000000022,187,take_profit
2021-02-18 01:07:00+00:00,2021-02-18 10:08:00+00:00,1884.78,1884.78,1922.4756,17.307616721319732,0.017961020000000067,542,take_profit
2021-02-18 10:09:00+00:00,2021-02-18 18:37:00+00:00,1924.71,1898.6735466480634,1936.6470175810248,192.86451292790844,0.01796102000000026,509,take_profit
2021-02-18 18:38:00+00:00,2021-02-19 16:20:00+00:00,1938.33,1912.1093025309476,1950.3514885815666,194.79283040609334,0.017961020000000077,1303,take_profit
2021-02-19 16:21:00+00:00,2021-02-20 02:46:00+00:00,1950.28,1932.5685370494773,1971.2199077904668,117.15414695001982,0.017961019999999907,626,take_profit
2021-02-20 02:47:00+00:00,2021-02-20 03:57:00+00:00,1970.0,1970.0000000000002,2009.4000000000003,17.776506307484965,0.017961020000000046,71,take_profit
2021-02-20 03:58:00+00:00,2021-02-20 13:26:00+00:00,2012.54,1994.2631230149286,2034.1483854752273,117.95748972216279,0.017961019999999953,569,take_profit
2021-02-20 13:27:00+00:00,2021-04-01 08:26:00+00:00,2036.61,1925.376029863102,1963.8835504603642,347.8919095431047,0.017961019999999994,57210,take_profit
2021-04-01 08:27:00+00:00,2021-04-01 18:49:00+00:00,1964.09,1935.1216642977333,1973.824097583688,223.25124995507758,0.017961020000000126,623,take_profit
2021-04-01 18:50:00+00:00,2021-04-02 02:10:00+00:00,1969.77,1960.6577717416114,1999.8709271764437,59.87087867603759,0.017961020000000157,441,take_profit
2021-04-02 02:11:00+00:00,2021-04-02 14:19:00+00:00,2000.0,1990.747926652971,2030.5628851860306,60.045721327759566,0.017961020000000022,729,take_profit
2021-04-02 14:20:00+00:00,2021-04-02 14:56:00+00:00,2030.22,2030.2200000000003,2070.8244000000004,18.51900926643384,0.017961019999999994,37,take_profit
2021-04-02 14:57:00+00:00,2021-04-02 20:35:00+00:00,2070.76,2051.954398230293,2092.993486194899,122.88443001256383,0.017961020000000136,339,take_profit
2021-04-02 20:36:00+00:00,2021-04-02 23:22:00+00:00,2091.62,2091.62,2133.4524,18.645996766481858,0.01796102000000007,167,take_profit
2021-04-02 23:23:00+00:00,2021-04-06 00:28:00+00:00,2135.24,2089.3274617225047,2131.1140109569546,270.81712022462307,0.01796101999999988,4386,take_profit
2021-04-06 00:29:00+00:00,2021-04-10 02:56:00+00:00,2131.83,2068.3239529418483,2109.690432000685,316.9197297086175,0.017961020000000036,5908,take_profit
2021-04-10 02:57:00+00:00,2021-04-10 03:40:00+00:00,2110.46,2110.46,2152.6692000000003,19.190559488343297,0.01796101999999998,44,take_profit
2021-04-10 03:41:00+00:00,2021-04-10 04:20:00+00:00,2141.11,2141.11,2183.9322,19.207793589482435,0.01796102000000005,40,take_profit
2021-04-10 04:21:00+00:00,2021-04-12 07:32:00+00:00,2188.11,2155.83759647802,2198.9543484075803,235.6847884635681,0.01796101999999988,3072,take_profit
2021-04-12 07:33:00+00:00,2021-04-13 08:33:00+00:00,2201.71,2169.237010269877,2212.6217504752744,238.2795460098023,0.01796102000000009,1501,take_profit
2021-04-13 08:34:00+00:00,2021-04-13 14:54:00+00:00,2209.29,2209.29,2253.4758,19.650687312261425,0.017961020000000064,381,take_profit
2021-04-13 14:55:00+00:00,2021-04-13 17:53:00+00:00,2254.97,2254.97,2300.0694,19.668334631652897,0.017961020000000074,179,take_profit
2021-04-13 17:54:00+00:00,2021-04-14 03:12:00+00:00,2301.87,2270.7315267353406,2316.1461572700473,219.1707754981744,0.01796102000000011,559,take_profit
2021-04-14 03:13:00+00:00,2021-04-14 04:38:00+00:00,2315.75,2315.75,2362.065,19.882824333343933,0.01796101999999992,86,take_profit
2021-04-14 04:39:00+00:00,2021-04-14 11:14:00+00:00,2365.27,2333.2738852503826,2379.93936295539,221.5609053762946,0.017961019999999887,396,take_profit
2021-04-14 11:15:00+00:00,2021-04-14 21:25:00+00:00,2380.22,2345.114168798146,2392.016452174109,246.40685857332937,0.017961019999999963,611,take_profit
2021-04-14 21:26:00+00:00,2021-04-14 23:06:00+00:00,2394.04,2394.04,2441.9208,20.32093904200201,0.01796101999999989,101,take_profit
2021-04-14 23:07:00+00:00,2021-04-15 03:34:00+00:00,2443.68,2421.4877261814026,2469.917480705031,134.84128527450866,0.017961020000000053,268,take_profit
2021-04-15 03:35:00+00:00,2021-04-15 19:51:00+00:00,2470.46,2437.0409308686367,2485.7817494860096,227.79114664419467,0.017961020000000265,977,take_profit
2021-04-15 19:52:00+00:00,2021-04-15 22:32:00+00:00,2485.48,2485.48,2535.1896,20.66485069974692,0.017961020000000136,161,take_profit
2021-04-15 22:33:00+00:00,2021-04-21 16:08:00+00:00,2539.99,2416.780319946749,2465.115926345684,393.2911878730265,0.017961020000000084,8106,take_profit
2021-04-21 16:09:00+00:00,2021-04-22 05:52:00+00:00,2463.79,2415.5306382175145,2463.841250981865,293.4216737866027,0.017961019999999973,824,take_profit
2021-04-22 05:53:00+00:00,2021-04-22 09:39:00+00:00,2469.19,2435.7881107532726,2484.503872968338,237.14124650702433,0.017961019999999963,227,take_profit
2021-04-22 09:40:00+00:00,2021-04-22 11:03:00+00:00,2482.45,2482.45,2532.0989999999997,21.513076895275617,0.017961019999999932,84,take_profit
2021-04-22 11:04:00+00:00,2021-04-22 12:10:00+00:00,2535.8,2535.8,2586.516,21.532396735494558,0.017961019999999984,67,take_profit
2021-04-22 12:11:00+00:00,2021-04-22 16:00:00+00:00,2584.4,2560.9297778527543,2612.1483734098097,142.88001380514288,0.017961020000000105,230,take_profit
2021-04-22 16:01:00+00:00,2021-04-27 06:57:00+00:00,2612.63,2515.882576954061,2566.2002284931423,387.8319602106749,0.01796102,6373,take_profit
2021-04-27 06:58:00+00:00,2021-04-27 14:28:00+00:00,2562.83,2550.974254432017,2601.9937395206575,71.63289934376053,0.017961020000000022,451,take_profit
2021-04-27 14:29:00+00:00,2021-04-27 16:01:00+00:00,2619.97,2619.97,2672.3694,22.09267034178083,0.017961020000000088,93,take_profit
2021-04-27 16:02:00+00:00,2021-04-28 00:12:00+00:00,2676.09,2636.6203863420315,2689.3527940688723,271.0830013786235,0.017961019999999998,491,take_profit
2021-04-28 00:13:00+00:00,2021-04-28 11:39:00+00:00,2689.04,2649.379386974719,2702.3669747142135,274.0674734273616,0.017961020000000005,687,take_profit
2021-04-28 11:40:00+00:00,2021-04-28 18:10:00+00:00,2704.46,2679.8994532625215,2733.497442327772,149.843443228845,0.01796102000000023,391,take_profit
2021-04-28 18:11:00+00:00,2021-04-28 21:46:00+00:00,2730.46,2693.523789132217,2747.3942649148617,253.13471078775729,0.01796102000000009,216,take_profit
2021-04-28 21:47:00+00:00,2021-04-29 09:16:00+00:00,2746.02,2705.5189897585456,2759.6293695537165,281.521366665047,0.017961020000000192,690,take_profit
